city,date,temp,o3,dewpoint,pm10,season,yday,month,month_numeric,year
chic,2000-07-18,66,20.17870537,54.3,18.38438967,Summer,200,Jul,7,2000
chic,2000-07-19,63,18.64370665,53.9,14.38438967,Summer,201,Jul,7,2000
chic,2000-07-20,67,16.07889471,56.3,38.38438967,Summer,202,Jul,7,2000
chic,2000-07-21,67,15.32244846,51.1,16.38438967,Summer,203,Jul,7,2000
chic,2000-07-22,63,16.22172454,53.9,17.38438967,Summer,204,Jul,7,2000
chic,2000-07-23,63,16.45859092,49.7,18.2353648,Summer,205,Jul,7,2000
chic,2000-07-24,66,29.20198558,53.6,31.38438967,Summer,206,Jul,7,2000
chic,2000-07-25,69,30.00209278,56.7,45.38438967,Summer,207,Jul,7,2000
chic,2000-07-26,73,34.10427139,60.8,84.38438967,Summer,208,Jul,7,2000
chic,2000-07-27,77,29.94411719,65.8,64.38438967,Summer,209,Jul,7,2000
chic,2000-07-28,74,30.62572529,65.5,28.38438967,Summer,210,Jul,7,2000
chic,2000-07-29,73,47.2368079,65.9,33.28567344,Summer,211,Jul,7,2000
chic,2000-07-30,71,34.43222358,67.1,17.38438967,Summer,212,Jul,7,2000
chic,2000-07-31,70,16.30270128,66.2,22.38438967,Summer,213,Jul,7,2000
chic,2000-08-01,73,16.34410225,67.2,32.38438967,Summer,214,Aug,8,2000
chic,2000-08-02,76,23.91718164,64.6,31.38438967,Summer,215,Aug,8,2000
chic,2000-08-03,63,26.84183978,54.5,4.384389673,Summer,216,Aug,8,2000
chic,2000-08-04,67,22.23155649,53.8,32.20651408,Summer,217,Aug,8,2000
chic,2000-08-05,67,22.18729526,61.3,40.38438967,Summer,218,Aug,8,2000
chic,2000-08-06,78,28.10459982,70.6,36.38438967,Summer,219,Aug,8,2000
chic,2000-08-07,76,17.04524052,66.5,19.38438967,Summer,220,Aug,8,2000
chic,2000-08-08,77,18.42345309,69.4,30.38438967,Summer,221,Aug,8,2000
chic,2000-08-09,79,24.53641506,67,44.38438967,Summer,222,Aug,8,2000
chic,2000-08-10,74,21.5744642,62.3,32.57875985,Summer,223,Aug,8,2000
chic,2000-08-11,71,16.84220096,60.8,26.38438967,Summer,224,Aug,8,2000
chic,2000-08-12,71,22.36516209,61,31.38438967,Summer,225,Aug,8,2000
chic,2000-08-13,74,24.18999127,62.5,26.38438967,Summer,226,Aug,8,2000
chic,2000-08-14,76,28.10542446,67.9,64.38438967,Summer,227,Aug,8,2000
chic,2000-08-15,82,37.07561135,68.8,54.38438967,Summer,228,Aug,8,2000
chic,2000-08-16,70,19.66313932,54.9,22.77349836,Summer,229,Aug,8,2000
chic,2000-08-17,68,20.01577481,62.3,22.38438967,Summer,230,Aug,8,2000
chic,2000-08-18,67,21.4413851,59.5,9.384389673,Summer,231,Aug,8,2000
chic,2000-08-19,64,16.45650814,56,11.38438967,Summer,232,Aug,8,2000
chic,2000-08-20,65,26.16294753,54,8.384389673,Summer,233,Aug,8,2000
chic,2000-08-21,67,27.61323332,56.3,31.38438967,Summer,234,Aug,8,2000
chic,2000-08-22,76,26.68562086,67.6,45.74128339,Summer,235,Aug,8,2000
chic,2000-08-23,76,26.6310616,69,59.38438967,Summer,236,Aug,8,2000
chic,2000-08-24,71,24.90813668,58.5,33.38438967,Summer,237,Aug,8,2000
chic,2000-08-25,70,23.48357266,59,75.38438967,Summer,238,Aug,8,2000
chic,2000-08-26,73,28.77313644,64.6,59.38438967,Summer,239,Aug,8,2000
chic,2000-08-27,72,40.85571129,64.3,16.38438967,Summer,240,Aug,8,2000
chic,2000-08-28,75,29.95944427,64.2,43.34862071,Summer,241,Aug,8,2000
chic,2000-08-29,77,26.55545249,68.7,50.38438967,Summer,242,Aug,8,2000
chic,2000-08-30,77,29.21618997,70.6,66.38438967,Summer,243,Aug,8,2000
chic,2000-08-31,80,34.96121224,68.2,66.38438967,Summer,244,Aug,8,2000
chic,2000-09-01,80,39.31931324,69,66.38438967,Summer,245,Sep,9,2000
chic,2000-09-02,79,36.07028827,67.3,31.38438967,Summer,246,Sep,9,2000
chic,2000-09-03,77,34.75782024,66.8,39.01528738,Summer,247,Sep,9,2000
chic,2000-09-04,66,23.02089384,55.1,2.384389673,Summer,248,Sep,9,2000
chic,2000-09-05,63,27.6445054,45.2,10.38438967,Summer,249,Sep,9,2000
chic,2000-09-06,61,22.12363761,48.4,34.38438967,Summer,250,Sep,9,2000
chic,2000-09-07,74,24.72362241,60.5,65.38438967,Summer,251,Sep,9,2000
chic,2000-09-08,75,12.8678192,66.8,52.38438967,Summer,252,Sep,9,2000
chic,2000-09-09,76,16.78164438,67.4,31.23239061,Summer,253,Sep,9,2000
chic,2000-09-10,78,12.3445309,70.5,21.38438967,Summer,254,Sep,9,2000
chic,2000-09-11,75,17.81011275,67.9,46.38438967,Summer,255,Sep,9,2000
chic,2000-09-12,63,16.11464843,52.9,20.38438967,Summer,256,Sep,9,2000
chic,2000-09-13,63,10.67315497,49.7,61.38438967,Summer,257,Sep,9,2000
chic,2000-09-14,65,17.3526208,52.5,28.38438967,Summer,258,Sep,9,2000
chic,2000-09-15,56,11.54718221,40.1,17.2353648,Summer,259,Sep,9,2000
chic,2000-09-16,56,12.70954375,41,14.38438967,Summer,260,Sep,9,2000
chic,2000-09-17,68,26.63177409,47.7,20.38438967,Summer,261,Sep,9,2000
chic,2000-09-18,69,22.47679522,53.2,79.38438967,Summer,262,Sep,9,2000
chic,2000-09-19,75,37.9996803,51.1,91.38438967,Summer,263,Sep,9,2000
chic,2000-09-20,58,7.855788805,53,17.38438967,Summer,264,Sep,9,2000
chic,2000-09-21,54,13.41372205,40.5,20.56869813,Summer,265,Sep,9,2000
chic,2000-09-22,58,5.689751135,51.3,31.38438967,Summer,266,Sep,9,2000
chic,2000-09-23,63,11.4363514,58.2,11.38438967,Summer,267,Sep,9,2000
chic,2000-09-24,53,21.39974732,46.2,0.384389673,Summer,268,Sep,9,2000
chic,2000-09-25,49,16.24556551,40.2,5.384389673,Summer,269,Sep,9,2000
chic,2000-09-26,56,9.551032675,41.2,33.38438967,Summer,270,Sep,9,2000
chic,2000-09-27,59,14.27348932,46.6,27.35296343,Summer,271,Sep,9,2000
chic,2000-09-28,55,13.93107805,41.1,17.38438967,Summer,272,Sep,9,2000
chic,2000-09-29,61,10.45918217,42.1,56.38438967,Summer,273,Sep,9,2000
chic,2000-09-30,65,23.4869819,48.1,67.38438967,Summer,274,Sep,9,2000
chic,2000-10-01,72,46.52659088,50.7,91.38438967,Autumn,275,Oct,10,2000
chic,2000-10-02,69,28.57540533,53.8,54.38438967,Autumn,276,Oct,10,2000
chic,2000-10-03,59,14.48269852,49.7,35.08091302,Autumn,277,Oct,10,2000
chic,2000-10-04,57,28.23489069,47.1,8.384389673,Autumn,278,Oct,10,2000
chic,2000-10-05,52,16.85348038,48.2,13.38438967,Autumn,279,Oct,10,2000
chic,2000-10-06,41,14.07251829,29.4,6.384389673,Autumn,280,Oct,10,2000
chic,2000-10-07,40,10.91804326,26.7,6.384389673,Autumn,281,Oct,10,2000
chic,2000-10-08,39,12.22977594,26.6,1.384389673,Autumn,282,Oct,10,2000
chic,2000-10-09,44,7.794532015,25.9,23.18195404,Autumn,283,Oct,10,2000
chic,2000-10-10,49,7.666720505,27,33.38438967,Autumn,284,Oct,10,2000
chic,2000-10-11,53,8.985125835,30.2,67.38438967,Autumn,285,Oct,10,2000
chic,2000-10-12,58,19.40841635,36.3,120.3843897,Autumn,286,Oct,10,2000
chic,2000-10-13,66,28.33600858,39.6,125.3843897,Autumn,287,Oct,10,2000
chic,2000-10-14,67,24.58677929,49.3,70.38438967,Autumn,288,Oct,10,2000
chic,2000-10-15,55,16.8445761,47.6,23.87531358,Autumn,289,Oct,10,2000
chic,2000-10-16,51,16.37999939,46.6,37.38438967,Autumn,290,Oct,10,2000
chic,2000-10-17,52,10.8583039,45.5,37.38438967,Autumn,291,Oct,10,2000
chic,2000-10-18,54,9.247537705,45.7,75.38438967,Autumn,292,Oct,10,2000
chic,2000-10-19,62,12.79712805,47.3,57.38438967,Autumn,293,Oct,10,2000
chic,2000-10-20,66,22.31345449,49.1,78.38438967,Autumn,294,Oct,10,2000
chic,2000-10-21,58,20.75399561,50.3,43.89342198,Autumn,295,Oct,10,2000
chic,2000-10-22,59,10.92419002,51.8,40.38438967,Autumn,296,Oct,10,2000
chic,2000-10-23,65,3.186013395,60.5,66.38438967,Autumn,297,Oct,10,2000
chic,2000-10-24,63,9.693399155,60.3,33.38438967,Autumn,298,Oct,10,2000
chic,2000-10-25,62,11.08427068,57.9,36.38438967,Autumn,299,Oct,10,2000
chic,2000-10-26,68,17.36877073,58.3,76.38438967,Autumn,300,Oct,10,2000
chic,2000-10-27,61,14.35881762,53.4,32.20851899,Autumn,301,Oct,10,2000
chic,2000-10-28,50,23.10909633,41.4,3.384389673,Autumn,302,Oct,10,2000
chic,2000-10-29,46,15.55746419,36.8,18.38438967,Autumn,303,Oct,10,2000
chic,2000-10-30,50,10.36920644,32.7,25.38438967,Autumn,304,Oct,10,2000
chic,2000-10-31,59,4.711815845,37.6,43.38438967,Autumn,305,Oct,10,2000
chic,2000-11-01,63,9.088807005,44.6,42.38438967,Autumn,306,Nov,11,2000
chic,2000-11-02,55,7.166705555,48.6,37.14667819,Autumn,307,Nov,11,2000
chic,2000-11-03,48,9.301888855,34.8,21.38438967,Autumn,308,Nov,11,2000
chic,2000-11-04,46,8.187527975,31.4,29.38438967,Autumn,309,Nov,11,2000
chic,2000-11-05,46,15.27086131,31,32.38438967,Autumn,310,Nov,11,2000
chic,2000-11-06,49,20.14005836,38,30.38438967,Autumn,311,Nov,11,2000
chic,2000-11-07,49,5.868687395,41.9,10.38438967,Autumn,312,Nov,11,2000
chic,2000-11-08,40,3.769280155,31.5,21.48856949,Autumn,313,Nov,11,2000
chic,2000-11-09,39,6.469150205,37,6.384389673,Autumn,314,Nov,11,2000
chic,2000-11-10,37,4.840924055,31.6,10.38438967,Autumn,315,Nov,11,2000
chic,2000-11-11,38,6.118088795,32.1,17.38438967,Autumn,316,Nov,11,2000
chic,2000-11-12,45,6.951422125,37.3,10.38438967,Autumn,317,Nov,11,2000
chic,2000-11-13,36,5.082685955,29.7,11.38438967,Autumn,318,Nov,11,2000
chic,2000-11-14,32,7.868088795,26.4,17.2353648,Autumn,319,Nov,11,2000
chic,2000-11-15,31,7.769362565,23.6,31.38438967,Autumn,320,Nov,11,2000
chic,2000-11-16,36,5.388237645,29.2,26.38438967,Autumn,321,Nov,11,2000
chic,2000-11-17,30,10.07642213,20.8,7.384389673,Autumn,322,Nov,11,2000
chic,2000-11-18,27,12.49158479,18.3,29.38438967,Autumn,323,Nov,11,2000
chic,2000-11-19,30,11.9776959,22,17.38438967,Autumn,324,Nov,11,2000
chic,2000-11-20,24,10.90344233,17.9,23.56572395,Autumn,325,Nov,11,2000
chic,2000-11-21,19,11.35962943,8,22.38438967,Autumn,326,Nov,11,2000
chic,2000-11-22,22,6.136742765,11,31.38438967,Autumn,327,Nov,11,2000
chic,2000-11-23,29,5.400631655,17,33.38438967,Autumn,328,Nov,11,2000
chic,2000-11-24,32,5.064278995,19.2,36.38438967,Autumn,329,Nov,11,2000
chic,2000-11-25,38,8.762628465,32.6,30.38438967,Autumn,330,Nov,11,2000
chic,2000-11-26,39,2.499352615,36.6,27.2353648,Autumn,331,Nov,11,2000
chic,2000-11-27,34,2.386742765,30.5,36.38438967,Autumn,332,Nov,11,2000
chic,2000-11-28,34,4.304908175,29.7,25.38438967,Autumn,333,Nov,11,2000
chic,2000-11-29,35,2.665783165,33.1,18.38438967,Autumn,334,Nov,11,2000
chic,2000-11-30,34,7.068797065,30.7,12.38438967,Autumn,335,Nov,11,2000
chic,2000-12-01,34,23.17214034,24.8,3.384389673,Autumn,336,Dec,12,2000
chic,2000-12-02,31,29.71380701,21.6,10.90203146,Autumn,337,Dec,12,2000
chic,2000-12-03,28,7.702443375,19.3,15.38438967,Autumn,338,Dec,12,2000
chic,2000-12-04,32,7.769362565,24,36.38438967,Autumn,339,Dec,12,2000
chic,2000-12-05,21,14.1497202,2.8,11.38438967,Autumn,340,Dec,12,2000
chic,2000-12-06,15,6.441694455,8,18.38438967,Autumn,341,Dec,12,2000
chic,2000-12-07,25,3.159085755,23.5,24.38438967,Autumn,342,Dec,12,2000
chic,2000-12-08,18,8.186647535,11.8,34.06869813,Autumn,343,Dec,12,2000
chic,2000-12-09,16,5.130473675,13.1,41.38438967,Autumn,344,Dec,12,2000
chic,2000-12-10,30,3.936647535,24.8,24.38438967,Autumn,345,Dec,12,2000
chic,2000-12-11,23,17.06253324,21.2,NA,Autumn,346,Dec,12,2000
chic,2000-12-12,4,9.951416865,0.3,NA,Autumn,347,Dec,12,2000
chic,2000-12-13,8,5.999136615,7.9,38.38438967,Autumn,348,Dec,12,2000
chic,2000-12-14,17,4.201960155,17.1,36.7353648,Autumn,349,Dec,12,2000
chic,2000-12-15,17,3.058240345,17.4,41.38438967,Autumn,350,Dec,12,2000
chic,2000-12-16,25,3.463435545,27,13.38438967,Autumn,351,Dec,12,2000
chic,2000-12-17,8,14.34986524,0.6,12.38438967,Autumn,352,Dec,12,2000
chic,2000-12-18,8,5.912365245,3.5,31.38438967,Autumn,353,Dec,12,2000
chic,2000-12-19,14,9.247954585,9.2,24.38438967,Autumn,354,Dec,12,2000
chic,2000-12-20,6,5.620698575,4.7,44.85296343,Autumn,355,Dec,12,2000
chic,2000-12-21,6,12.81544495,0.1,14.38438967,Autumn,356,Dec,12,2000
chic,2000-12-22,-1,8.620698575,-7.1,15.38438967,Autumn,357,Dec,12,2000
chic,2000-12-23,8,6.724865245,5.1,31.38438967,Autumn,358,Dec,12,2000
chic,2000-12-24,5,11.00643076,-1.4,23.38438967,Autumn,359,Dec,12,2000
chic,2000-12-25,5,7.099865245,-1.7,39.38438967,Autumn,360,Dec,12,2000
chic,2000-12-26,11,8.641531915,9.2,30.01461673,Autumn,361,Dec,12,2000
chic,2000-12-27,12,7.403191545,7.6,23.38438967,Autumn,362,Dec,12,2000
chic,2000-12-28,13,9.497954585,9,20.38438967,Autumn,363,Dec,12,2000
chic,2000-12-29,21,14.64153191,16.9,29.38438967,Autumn,364,Dec,12,2000
chic,2000-12-30,27,20.07903191,23,6.384389673,Autumn,365,Dec,12,2000
chic,2000-12-31,16,15.78736524,16.3,7.384389673,Autumn,366,Dec,12,2000
